phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
5577305,http://gg.gg/9sxk6,http://www.phishtank.com/phish_detail.php?phish_id=5577305,2018-04-10T07:20:52+00:00,yes,2018-04-15T10:24:44+00:00,yes,Banco De Brasil
5582397,http://gg.gg/attclie009983,http://www.phishtank.com/phish_detail.php?phish_id=5582397,2018-04-13T06:13:10+00:00,yes,2018-04-15T05:14:08+00:00,yes,Banco De Brasil
5593971,http://gg.gg/9to7a,http://www.phishtank.com/phish_detail.php?phish_id=5593971,2018-04-17T05:33:49+00:00,yes,2018-04-20T06:49:35+00:00,yes,Banco De Brasil
5595363,http://gg.gg/attcliente,http://www.phishtank.com/phish_detail.php?phish_id=5595363,2018-04-18T06:16:12+00:00,yes,2018-05-14T09:37:37+00:00,yes,Banco De Brasil
5595322,http://gg.gg/9rbe7,http://www.phishtank.com/phish_detail.php?phish_id=5595322,2018-04-18T06:09:06+00:00,yes,2018-05-14T14:58:12+00:00,yes,Banco De Brasil
5600911,http://gg.gg/9y3pb,http://www.phishtank.com/phish_detail.php?phish_id=5600911,2018-04-24T06:55:02+00:00,yes,2018-05-14T09:37:29+00:00,yes,Banco De Brasil
5602218,http://www.babychristeninggowns.com.au/js/br/,http://www.phishtank.com/phish_detail.php?phish_id=5602218,2018-04-25T06:34:49+00:00,yes,2018-05-20T01:40:16+00:00,yes,Banco De Brasil
5613035,http://nypolisci.org/%20/,http://www.phishtank.com/phish_detail.php?phish_id=5613035,2018-05-04T06:45:21+00:00,yes,2018-05-14T09:37:12+00:00,yes,Banco De Brasil
5613024,http://gg.gg/9z0t5,http://www.phishtank.com/phish_detail.php?phish_id=5613024,2018-05-04T06:43:54+00:00,yes,2018-05-08T16:45:13+00:00,yes,Banco De Brasil
5613002,https://12d8b537-a-62cb3a1a-s-sites.googlegroups.com/site/documentosxmlx/Imprimir_2via-Boleto.zip?attachauth=ANoY7coaHY73TUAFBBdWOmu1M0i51nwGE8bXNf6a5oA_YP-ZaNOpFnWqPVKj_7-dQ2IuQ3COr-rK0Ey_hMawNql0H5wymjk9tiIqTl1AWLbqmfB7vTqIyvlDGSzALobd9S2Sd_u4Ek5TSrg2qqm2CJw79IXyEyAVfg25HJ_DhxM2au5Q9B_plWlC-GfeAhRzHPlSJRZ3PGAV9E5j9QlNv62-LmpkO5J_W8nleoLrb_VKWlALETs90PM%3D&attredirects=0,http://www.phishtank.com/phish_detail.php?phish_id=5613002,2018-05-04T06:34:48+00:00,yes,2018-05-17T13:05:30+00:00,yes,Banco De Brasil
5614485,http://gg.gg/a4n93,http://www.phishtank.com/phish_detail.php?phish_id=5614485,2018-05-05T06:59:24+00:00,yes,2018-05-05T22:40:33+00:00,yes,Banco De Brasil
5618745,http://gg.gg/a4nyw,http://www.phishtank.com/phish_detail.php?phish_id=5618745,2018-05-08T06:06:32+00:00,yes,2018-05-14T09:37:01+00:00,yes,Banco De Brasil
5624180,http://gg.gg/a7pwq,http://www.phishtank.com/phish_detail.php?phish_id=5624180,2018-05-12T06:23:13+00:00,yes,2018-05-14T09:36:36+00:00,yes,Banco De Brasil
5629985,http://central-autodigital.web5607.kinghost.net/loginusuariojspbb/AAASPOI450928479950239N05V95JD50JS942378F05293J84V557039480VN234580JF02539487V05980B09A69DS8/Identidade_Positiva/login.do2560.html?localhost=,http://www.phishtank.com/phish_detail.php?phish_id=5629985,2018-05-17T13:49:31+00:00,yes,2018-05-20T14:31:35+00:00,yes,Banco De Brasil
5630270,http://central-autodigital.web5607.kinghost.net/loginusuariojspbb/AAASPOI450928479950239N05V95JD50JS942378F05293J84V557039480VN234580JF02539487V05980B09A69DS8/Identidade_Positiva/login.do2560.html,http://www.phishtank.com/phish_detail.php?phish_id=5630270,2018-05-18T04:42:43+00:00,yes,2018-05-23T10:05:29+00:00,yes,Banco De Brasil
5630736,http://bbatualizacao.app/,http://www.phishtank.com/phish_detail.php?phish_id=5630736,2018-05-19T05:38:22+00:00,yes,2018-05-19T07:32:44+00:00,yes,Banco De Brasil
5658978,http://nypolisci.org/%20/app/,http://www.phishtank.com/phish_detail.php?phish_id=5658978,2018-05-24T07:02:14+00:00,yes,2018-06-11T20:54:45+00:00,yes,Banco De Brasil
5715728,http://floridamediation.com/calendar/codebase/recadastramento/mobile/,http://www.phishtank.com/phish_detail.php?phish_id=5715728,2018-07-06T07:39:27+00:00,yes,2018-07-10T02:09:10+00:00,yes,Banco De Brasil
5719060,http://dstats.net/fwd/s5sfdy,http://www.phishtank.com/phish_detail.php?phish_id=5719060,2018-07-10T07:08:58+00:00,yes,2018-07-11T13:46:03+00:00,yes,Banco De Brasil
5723885,http://bb-site.mobi,http://www.phishtank.com/phish_detail.php?phish_id=5723885,2018-07-16T08:30:53+00:00,yes,2018-07-21T00:44:59+00:00,yes,Banco De Brasil
5731418,https://app-sms-mobile.top,http://www.phishtank.com/phish_detail.php?phish_id=5731418,2018-07-27T07:47:24+00:00,yes,2018-08-05T10:29:15+00:00,yes,Banco De Brasil
5759229,http://atendimento-bb-seguro.contrerasandres.com,http://www.phishtank.com/phish_detail.php?phish_id=5759229,2018-08-22T11:27:53+00:00,yes,2018-08-24T05:13:52+00:00,yes,Banco De Brasil
5796152,http://www.sdebitoapp.tk/bb/bb/,http://www.phishtank.com/phish_detail.php?phish_id=5796152,2018-09-26T15:11:35+00:00,yes,2018-09-27T07:10:15+00:00,yes,Banco De Brasil
5803020,http://www.ctnrdobrasil.com.br/,http://www.phishtank.com/phish_detail.php?phish_id=5803020,2018-10-02T19:50:51+00:00,yes,2018-10-02T19:54:02+00:00,yes,Banco De Brasil
5811673,http://smart001.000webhostapp.com/s,http://www.phishtank.com/phish_detail.php?phish_id=5811673,2018-10-10T18:07:37+00:00,yes,2018-10-11T04:49:06+00:00,yes,Banco De Brasil
5812975,https://atendimentosac.club/atendimento/contato/login.do2562.html,http://www.phishtank.com/phish_detail.php?phish_id=5812975,2018-10-12T02:06:21+00:00,yes,2018-10-12T07:30:02+00:00,yes,Banco De Brasil
,www.hsbc-direct.com,,,yes,,yes,HSBC Bank
, www.natwesti.com,,,yes,,yes,NatWest Bank
, www.barclaya.net,,,yes,,yes,Barclays Bank 
,www.barclays-supports.com,,,yes,,yes,Barclays Bank
, www.lloydstsbs.com,,,yes,,yes,LLoyds Bank
6556973,http://chaseoip.gotdns.ch/secure/bankofamerica/a97079e5/Successfull.php?cmd=_account-details&amp;session=40f049fdcfc3675cbecabdf9df3c3d57&amp;dispatch=5ccef7d8c1a0f5e2f123db11c7b0ecdf78626d62,http://www.phishtank.com/phish_detail.php?phish_id=6556973,2020-05-09T21:00:33+00:00,yes,2020-05-09T21:02:35+00:00,yes,other
6556927,http://chaseoip.gotdns.ch/secure/bankofamerica/dc950197/overviewshn.php?cmd=_account-details&amp;session=c7e2a951d064baf0e4d58d9bef379998&amp;dispatch=e7b793f8f13c46953ea76a01466ca5e07b1b4010,http://www.phishtank.com/phish_detail.php?phish_id=6556927,2020-05-09T20:02:56+00:00,yes,2020-05-09T20:07:12+00:00,yes,other
6556532,https://kurskin.be/wp-content/plugins/woocommerce/vendor/mtb2020/onlinebankingmtb,http://www.phishtank.com/phish_detail.php?phish_id=6556532,2020-05-09T15:01:33+00:00,yes,2020-05-09T15:04:11+00:00,yes,other
6556530,http://kurskin.be/wp-content/plugins/woocommerce/vendor/mtb2020/onlinebankingmtb/authenticate.html?onlinebanking.mtb.com/Login/MTBSignOn,http://www.phishtank.com/phish_detail.php?phish_id=6556530,2020-05-09T15:01:25+00:00,yes,2020-05-09T15:04:11+00:00,yes,other
6556172,http://speedy.com.pk/wp-content/plugins/rbcbank19/rbcgi3m01.php?rbaccess,http://www.phishtank.com/phish_detail.php?phish_id=6556172,2020-05-09T11:04:19+00:00,yes,2020-05-09T11:11:29+00:00,yes,other
6556124,https://flightattendantessentials.com/wp-content/upgrade/b2020123/1/run/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6556124,2020-05-09T11:01:48+00:00,yes,2020-05-09T11:05:03+00:00,yes,Bank of America Corporation
6556065,http://bank-sec.com/,http://www.phishtank.com/phish_detail.php?phish_id=6556065,2020-05-09T10:23:51+00:00,yes,2020-05-09T10:25:21+00:00,yes,other
6555779,https://faridabadeducationcouncil.com/chase/Chasebank/login.php?REDACTED=,http://www.phishtank.com/phish_detail.php?phish_id=6555779,2020-05-09T04:00:48+00:00,yes,2020-05-09T04:02:10+00:00,yes,other
6555690,http://scotialbankcolpatria.com/banca-virtual/login,http://www.phishtank.com/phish_detail.php?phish_id=6555690,2020-05-09T02:07:21+00:00,yes,2020-05-09T02:20:56+00:00,yes,other
6555631,http://faridabadeducationcouncil.com/chase/Chasebank/,http://www.phishtank.com/phish_detail.php?phish_id=6555631,2020-05-09T02:03:37+00:00,yes,2020-05-09T02:11:10+00:00,yes,other
6555490,https://www-scotiiabaank-com-mx.i7520.xyz/mxonlinev1/contrasenaerror.php?,http://www.phishtank.com/phish_detail.php?phish_id=6555490,2020-05-08T23:34:15+00:00,yes,2020-05-09T10:58:17+00:00,yes,Scotiabank
6554538,https://netpaymentservices.com/banks/Desjardins/,http://www.phishtank.com/phish_detail.php?phish_id=6554538,2020-05-08T14:01:19+00:00,yes,2020-05-08T14:04:21+00:00,yes,other
6554484,http://5eab39a111b48.site123.me,http://www.phishtank.com/phish_detail.php?phish_id=6554484,2020-05-08T13:36:46+00:00,yes,2020-05-08T14:17:40+00:00,yes,Bank of the West
6554485,https://5eab39a111b48.site123.me/,http://www.phishtank.com/phish_detail.php?phish_id=6554485,2020-05-08T13:36:46+00:00,yes,2020-05-08T14:16:34+00:00,yes,Bank of the West
6554349,https://proxyx.ru:443/,http://www.phishtank.com/phish_detail.php?phish_id=6554349,2020-05-08T10:42:29+00:00,yes,2020-05-08T10:48:04+00:00,yes,Nantucket Bank
6554348,http://proxyx.ru,http://www.phishtank.com/phish_detail.php?phish_id=6554348,2020-05-08T10:42:27+00:00,yes,2020-05-08T10:48:04+00:00,yes,Nantucket Bank
6554026,http://itmrs.com/fxzmcv/bankofamerica/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6554026,2020-05-08T04:01:35+00:00,yes,2020-05-08T04:05:01+00:00,yes,other
6553972,http://tapetecouromundisc.com.br/bankofamerica/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6553972,2020-05-08T03:05:15+00:00,yes,2020-05-08T03:13:05+00:00,yes,other
6553905,http://175.107.206.134/wp-content/plugins/rbcbank19/rbcgi3m01.php?rbaccess&amp;amp,http://www.phishtank.com/phish_detail.php?phish_id=6553905,2020-05-08T03:00:33+00:00,yes,2020-05-08T03:02:15+00:00,yes,other
6553825,http://minagi.org/bank/bankofamerica/login/sign-in/,http://www.phishtank.com/phish_detail.php?phish_id=6553825,2020-05-08T02:03:57+00:00,yes,2020-05-08T02:10:23+00:00,yes,other
6552794,http://117.58.240.177/rcu/images/patterns/1.royalbank.html,http://www.phishtank.com/phish_detail.php?phish_id=6552794,2020-05-07T15:06:29+00:00,yes,2020-05-07T15:20:45+00:00,yes,other
,http://micro-sales.co.uk/cf.htm,,,,,,
,http://dichvuvnpt.com/home/components/com_user/bbtonline.html,,,,,,
,https://bankcampuscareers.tal.net/vx/lang-en-GB/candidate/application/292496,,,,,,
,http://www.thewebclinic.co.uk/de/sparkasse/login-online-banking.html=true/,,,,,,
,http://fremontriverrock.jaredspaulding.com/wp-content/file/,,,,,,
,http://www.maruei.com.br/stur.php,,,,,,
,http://dachdeckermeister-steffenoehler.de/libraries/joomla/http/transport/http/,,,,,,
,https://www.kisa.link/error.html?e=Bu+k%C4%B1sa+link+art%C4%B1k+aktif+de%C4%9Fildir,,,,,,
,http://feelio.cc/_archived/U.S.Bank/U.S.Bank/home/auth,,,,,,
,http://feelio.cc/_archived/U.S.Bank/U.S.Bank/home/auth/,,,,,,
,http://feelio.cc/_archived/U.S.Bank/U.S.Bank/home/auth/information.php,,,,,,
,http://andbank.me.ma,,,,,,
,https://www.adventurediscoverytravel.com/,,,,,,
,https://fls.doubleclick.net/activityi;src=1359940;type=email153;cat=al,,,,,,
,http://hausbau.rs/modules/mod_error/Secure/,,,,,,
,http://www.laurellakehouse.com/wp-content/plugins/sad/91a1552e72730701911985a3de8b4895,,,,,,
,http://139.59.201.27/banks/National/98e8eaceadbad3aa9ee97edf8582f54c/,,,,,,
,",https://centrodenegociosconcepcion.cl/wp-includes/js/mediaelement/myfibank/account/",,,,,,
,http://www.eskaton.it/myaccount/Bank.php,,,,,,
,http://nationwide-com.com/nationwide-banking/nationwide-banking-credit-card-3/,,,,,,
,https://www.carddesignstudio.com/allaboutme/designer/wellsfargobank/DeviceNotSupported.shtml,,,,,,
,http://busywithwork.com/wp-content/plugins/index/CapitalOne360/UpdateBanking.php,,,,,,
,http://firstbanktrust1.vmpxsites.com/,,,,,,
,http://www.nomad-art.hu/atik.htm,,,,,,
,http://174.138.36.47/banks/ATB/confirm.html,,,,,,
,http://174.138.36.47/banks/ATB,,,,,,
,http://174.138.36.47/banks/ATB/,,,,,,
,http://174.138.36.47/banks/ATB/last.html,,,,,,
,https://dbs.rewardgateway.co.uk,,,,,,
,https://www.login-bank.org/bremer-bank/,,,,,,
,https://www.login-bank.org/bankplus/,,,,,,
,https://www.login-bank.org/bremer-bank,,,,,,
,https://www.login-bank.org/bankplus,,,,,,
,http://alsolimangroup.com/scd.kerp/sc.php,,,,,,
,http://www.prosignum.sk/karo.htm,,,,,,
,https://www.bankofamerica.name,,,,,,
,http://mybankicbc.com//client_index.php,,,,,,
,https://bankofamerica-secureidentityverificationservicesonlineinstantly.mascoginstituionoas.com/,,,,,,
,http://vwbank.inforia.net/,,,,,,
,http://www.phishtank.com/phish_detail.php?phish_id=6234674,,,,,,
,http://infantbaptism.net/libraries/fof/utils/ip/contest.php/nzhf/bew/?happen=1nymrgn01h20f,,,,,,
,"http://revenueemployementinterac.com/nb/client/infos/banks/Desjardins/,http://www.phishtank.com/phish_detail.php?phish_id=6268482,2019-11-05T02:05:45+00:00",,,,,,
,http://www.arrowcase.com/wp-content/plugins/bankofamerica.com.update/,,,,,,
,http://www.arrowcase.com/wp-content/plugins/bankofamerica.com.update,,,,,,
,http://www.cdmorris.com/trojwies.us/forums/images/regimage/fonts/discuss/menuimg.php/uxk/mvewr/?spent=sv1qq07vbm77r,,,,,,
,https://blog.mejoramiso.com/boardsearch.php/dbrp/gsyp/?result=ngpzysmtx1h0d555,,,,,,
,http://insularbank.ph/nt4/erty34563745yerthertye5y634563yer/index.php?email=memberservices@legalshield.com,,,,,,
,",http://insularbank.ph/nt4/erty34563745yerthertye5y634563yer/index.php?email=ggradnigo@prepaidlegal.com",,,,,,
,"https://rebrand.ly/9m831w,http://www.phishtank.com/phish_detail.php?phish_id=6288101",,,,,,
,http://avenuebeautyla.com/wp-admin/css/colors/blue/testfile/menugen/store-cms.php/pnr/cfpq/?produce=1x0qecaw77qb7,,,,,,
,http://theoutlet66mall.com/dff/Account/index.php?email=ekasimati@bankofgreece.gr,,,,,,
,"http://cheshiredriveandpatios.co.uk/tran.php,http://www.phishtank.com/phish_detail.php?phish_id=6297811",,,,,,
,http://trustveda.com/wp-admin/includes/bankofamerica/home/,,,,,,
,http://trustveda.com/wp-admin/includes/bankofamerica/home/login.php?cmd=login_submit&id=cb56f6f28a61856fd30712d14ebbd8b1cb56f6f28a61856fd30712d14ebbd8b1&session=cb56f6f28a61856fd30712d14ebbd8b1cb56f6f28a61856fd30712d14ebbd8b1,,,,,,
,http://trustveda.com/wp-admin/includes/bankofamerica/home/login.php?cmd=login_submit&id=30373450a9cc3e1ac9f87a31deb0c49c30373450a9cc3e1ac9f87a31deb0c49c&session=30373450a9cc3e1ac9f87a31deb0c49c30373450a9cc3e1ac9f87a31deb0c49c,,,,,,
,http://trustveda.com/wp-admin/includes/bankofamerica/home/login.php?cmd=login_submit&amp;id=6f5ab943d98bae70c41694ab39618a9d6f5ab943d98bae70c41694ab39618a9d&amp;session=6f5ab943d98bae70c41694ab39618a9d6f5ab943d98bae70c41694ab39618a9d,,,,,,
,http://fidoprovider.com/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/ClientSignin.htm,,,,,,
,http://159.65.133.234/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi,,,,,,
,http://bizwebnature.wr02.dhrcenter.com/wp-content/themes/Blog_Shop/libs/sitemap1.php/racsc/eba/?sense=cmavw1af0777m,,,,,,
,http://secure-info.co.uk/totalsupportuk.co.uk/images/main/spoint_popup/wp-useronline/information-66/savecart/productsearch/contact2.php/ktqg/yvsvf/?greatest=axss1tats0590,,,,,,
,http://vipdomainshop.com/.well-known/bankofamerica.com.login.update/update.html,,,,,,
,http://vipdomainshop.com/.well-known/bankofamerica.com.login.update/,,,,,,
,http://vipdomainshop.com/.well-known/bankofamerica.com.login.update,,,,,,
,http://vipdomainshop.com/.well-known/bankofamerica.com.login.update/signInScreen.go.html,,,,,,
,https://vensyemall.com/sgl/login/dbs/in/log/login.php?cmd=login_submit&id=c02ea6ed0c8252402b15247c57aae8f2c02ea6ed0c8252402b15247c57aae8f2&session=c02ea6ed0c8252402b15247c57aae8f2c02ea6ed0c8252402b15247c57aae8f,,,,,,
,"https://vensyemall.com/sgl/login/dbs/in/log/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6318554",,,,,,
,http://blog.cotiabank.paypal-login.us/,,,,,,
,https://infobank.app.link/?platform=hootsuite,,,,,,
,http://infobank.app.link/?platform=hootsuite,,,,,,
,https://www.mimarfid.com/,,,,,,
,https://zasobygwp.pl/redirect?sig=4201f8abbbef87a92f1fda2709ee3c1f3e0533d1cad081abd7805fcfb32440cb&amp;url=aHR0cHM6Ly9yZWJyYW5kLmx5L2gwamZpag==&amp;platform=app_android&amp;brand=o2,,,,,,
,http://telalmakkah.com/dan/bankofamerica/fullz.php,,,,,,
,http://qabankofamerica.benefitcentre.com,,,,,,
,https://qabankofamerica.benefitcentre.com/globalwar/pub/logon.jsp?TYPE=33554433&REALMOID=06-344a25b5-8b86-1015-a671-84a735820cb3&GUID=&SMAUTHREASON=0&METHOD=HEAD&SMAGENTNAME=-SM-BPtV5%2buJbirbd77%2b5My%2bzLJFMNLUAFH%2fYiZu44I%2f8ZSqYHyg1tAcbpXACNtI1rTmHtK6xpH8%2frs6WspdqCyB%2bwEXcCAEaKrt2GzYjtcuPImguihfPg9XHaYEEs%2ff3lay&TARGET=-SM-https%3a%2f%2fqabankofamerica%2ebenefitcentre%2ecom%2f,,,,,,
,https://alibita.com/btcqiwi,,,,,,
,https://yrcpi5xiyk5p6jjyzy3zhybgy6vsiymp4wrfptss3xqpcadpdtgq.litepages.googlezip.net/p?u=https://basico.agibank.com.br/,,,,,,
,http://officialbankofamericabankingsystem.purepanic99.repl.run,,,,,,
,"http://telalmakkah.com/dan/bankofamerica/thanks.php?cmd=login_submit&amp;idvr8ifo9ypguuxnqfshb4yyzfvr8ifo9ypguuxnqfshb4yyzf,",,,,,,
,"http://inx.lv/zoow,http://www.phishtank.com/phish_detail.php?phish_id=6347307",,,,,,
,http://www.citizenfinancialbank.com/n/zimbra,,,,,,
,http://www.citizenfinancialbank.com/n/zimbra/,,,,,,
,http://www.citizenfinancialbank.com/n/zimbra,,,,,,
,http://www.bankofamericaonlinesignin.elevator-love.com,,,,,,
,http://mail.bankofamericaonlinesignin.net,,,,,,
,https://mail.bankofamericaonlinesignin.net,,,,,,
,http://www.bankofamericaonlinesignin.ne,,,,,,
,https://www.bankofamericaonlinesignin.net,,,,,,
,https://www.bankofamericaonlinesignin.elevator-love.com,,,,,,
,http://www.bankofamericaonlinesignin.net/,,,,,,
,http://bankofamericaonlinesignin.elevator-love.com,,,,,,
,https://www.bankofamericaonlinesignin.net/,,,,,,
,https://bankofamericaonlinesignin.elevator-love.com,,,,,,
,http://internet-banking.ch-creditsuisse.com/internet-banking/account_login.php,,,,,,
,http://co.uvpn.west.corp.tiaabankvoices-com.out.paypallogon.net/,,,,,,
,http://citizenfinancialbank.com/n/zimbra,,,,,,
,http://bitly.com/30zynmi,,,,,,
,https://yea.to/VERIFY-ATM,,,,,,
,https://www.shortlink.net/VERIFY-ATM,,,,,,
,http://www.samducksports.com/wp-content/envato-backups/.ST/POSBEV/,,,,,,
,http://www.iscbankofamerica.net,,,,,,
,http://humani.biz/admin/contents/.set/POSBEV/,,,,,,
,http://rusnod.ru/internod/,,,,,,
,http://juliekrafchick.com/chan.htm,,,,,,
,http://www.e-castle.co.kr/data/shok/POSBEV/,,,,,,
,https://lightweightworks.com/administrator/language/en-GB/index.php,,,,,,
,https://cyber-punk2077.com/wp-admin/NetBanking/Login.htm,,,,,,
,https://xn--hravfall-9za.com/wp-content/bankofamerica.com.login.adas321321/?_branch_match_id=754708610555313321,,,,,,
,http://photopicstudio.com/xzwdbnms242435/chasebank_575281/home_user/signin.php,,,,,,
,http://online-unicrdbulgbankbg.net/online/,,,,,,
,http://www.bankofamerica.gonatmed.com,,,,,,
,https://autowoz.ru/wp-admin/NetBanking/Login.htm,,,,,,
,https://hobbhobby.ru/wp-admin/NetBanking/iBkPersSite/digi1.php,,,,,,
,https://rongbachkim.tv/verificacion/home.php,,,,,,
,https://start-123.ru/Notificaciones_Banreservas/NetBanking/Login.htm,,,,,,
,https://www.infolog24.ru/old/wp-admin/NetBanking/Login.htm,,,,,,
,https://www.benson6303.com/wp-includes/SimplePie/Content/docfile/Docuimage/?email=behzad.khan@bankalhabib.com,,,,,,
,http://sfgreenbiz.org/financial_services/476_wells_fargo_bank_bayview_hunters_point/visit/index.html,,,,,,
,http://secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn/,,,,,,
,http://secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn/final/,,,,,,
,http://secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn/final,,,,,,
,https://briddhi.org/vendor/indexxx.html,,,,,,
,http://xn--bankofmerca-3ij68171c.vg,,,,,,
,http://posmanager.ecobank.group/,,,,,,
,http://165.22.103.235/banks,,,,,,
,https://bethesdaalur.org/bankare/oproissf/eredggg/,,,,,,
,https://bethesdaalur.org/terfsdf/ubsfsghf/lkdhdyd,,,,,,
,https://bethesdaalur.org/dswrghh/trdgddhdh/zesshsh,,,,,,
,https://bethesdaalur.org/aghtfhh/tghfhh/etethdjj,,,,,,
,https://bluemarble.cloud/wp-includes/Requests/ChaseBankPage/chase/home/signin.php?session=353731393065,,,,,,
,https://bluemarble.cloud/wp-includes/Requests/ChaseBankPage/chase/home/signin.php?session=376233303132,,,,,,
,https://bluemarble.cloud/wp-includes/Requests/ChaseBankPage/chase/home/signin.php?session=636534383361,,,,,,
,https://starllingbank.co.uk/home.php,,,,,,
,https://faderfaderfader.com/wp-includes/js/swfupload/onlinebankingmtb/index.html,,,,,,
,https://faderfaderfader.com/wp-includes/js/swfupload/onlinebankingmtb/index.html,,,,,,
,https://faderfaderfader.com/wp-includes/js/swfupload/onlinebankingmtb,,,,,,
,http://sfahmedco.org/admin/image/www.bankofamerica.com/message.htm,,,,,,
,http://faderfaderfader.com/wp-includes/js/swfupload/onlinebankingmtb/index.html,,,,,,
,http://golosavk.vipshop.ru,,,,,,
,https://rbcroyalbankv.com/index.php/false,,,,,,
,https://newlocal.ru,,,,,,
,http://159.65.133.234/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,,,,,,
,https://www.cedemex.cl/citibank.com/US/surf3.php,,,,,,
,https://usbank.app.link/NquAmzCW01?platform=hootsuite,,,,,,
,https://realvcc.com/product-tag/paypal-vba-micro-deposit-us-virtual-bank/,,,,,,
,https://pervee.ru/wp-admin/RS/NetBanking/Login.htm,,,,,,
,http://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update,,,,,,
,http://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/,,,,,,
,http://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/signInScreen.go.html,,,,,,
,http://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/update.html,,,,,,
,https://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/update.html,,,,,,
,https://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/,,,,,,
,https://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update,,,,,,
,https://actionfilmz.com/access/succeed/success.php,,,,,,
,https://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/signInScreen.go.html,,,,,,
,https://myozhost.com/otpbank.hu/index.html,,,,,,
,https://myozhost.com/otpbank.hu/otp.html,,,,,,
,https://myozhost.com/otpbank.hu/details.html,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php?cmd=login_submit&id=6477cced0ce76171bacc01897be3069c6477cced0ce76171bacc01897be3069c&session=6477cced0ce76171bacc01897be3069c6477cced0ce76171bacc01897be3069c,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/index.php,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php?cmd=login_submit&id=d7f5004e95887b983233959501414b84d7f5004e95887b983233959501414b84&session=d7f5004e95887b983233959501414b84d7f5004e95887b983233959501414b84,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/next3.php,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php?cmd=login_submit&amp;id=48f024cdfea139c39efcc7377796ff0648f024cdfea139c39efcc7377796ff06&amp;session=48f024cdfea139c39efcc7377796ff0648f024cdfea139c39efcc7377796ff06,,,,,,
,https://thesamjain.com/assets/boa/BankOfAmerica2017/BankOfAmerica/login.php?cmd=login_submit&amp;id=40baff55a839bec45bdff1132b8caa9640baff55a839bec45bdff1132b8caa96&amp;session=40baff55a839bec45bdff1132b8caa9640baff55a839bec45bdff1132b8caa96,,,,,,
,http://myozhost.com/otpbank.hu,,,,,,
,http://myozhost.com/otpbank.hu/,,,,,,
,http://myozhost.com/otpbank.hu/otp.html,,,,,,
,http://myozhost.com/otpbank.hu/details.html,,,,,,
,",https://www.authpro.com/auth/ubabankng/?action=reg",,,,,,
,http://35.188.36.185/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/,,,,,,
,http://35.188.36.185/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update,,,,,,
,http://35.188.36.185/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/index.html,,,,,,
,https://signonv2screen.verificationbankofamericas.com.zases3.com/1kBtmlmKMGfVcUWPHoealcYB10HooyQ_cNoBeMTYwEpg/cpsess2328614446-01/cargando/home.html,,,,,,
,https://www.signonv2screen.verificationbankofamericas.com.zases3.com/1kBtmlmKMGfVcUWPHoealcYB10HooyQ_cNoBeMTYwEpg/cpsess2328614446-01/cargando/home.html,,,,,,
,"https://voisarov.ru/wp-includes/ID3/RS/NetBanking/Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6472085",,,,,,
,http://eatax.net/exambank/m0.php,,,,,,
,http://lakesidebankplc.com/en/online-banking/index.html,,,,,,
,https://jsignprint.com/inf/co.php,,,,,,
,http://beauty-g-tanaka.com/wordpress6/wp-content/https:/online.lloydsbank.co.uk/personal/76abc50d32fc911204b0792188e2dc40/mobile/index.php,,,,,,
,",http://176.119.1.180/fk/secure.getinbank.pl/",,,,,,
,http://176.119.1.180/fk/secure.getinbank.pl,,,,,,
