Protocol,Domain,Path,Depth_url,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,http_tokens,httpDomain,Port,label
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/mobile/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/,2,0,1,0,0,1,0,0,0.0,1,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php,4,0,1,0,0,1,2,0,0.0,1,0,1
https,eastviewcobbs.com.au,/wp-includes/js/plupload/mtb2020/onlinebankingmtb,5,0,1,0,0,0,0,0,0.0,0,0,1
http,bank-of-america-secure00.dns05.com,/boa/c66f4400c66259105a6f2cda99cc5f41,2,0,1,0,0,1,0,0,0.0,1,0,1
https,westhorizonfund.com,/ibanking/,1,0,0,0,0,0,0,0,0.0,0,0,1
https,westhorizonfund.com,/ibanking,1,0,0,0,0,0,0,0,0.0,0,0,1
http,westhorizonfund.com,/ibanking/,1,0,0,0,0,0,0,0,0.0,1,0,1
http,westhorizonfund.com,/ibanking,1,0,0,0,0,0,0,0,0.0,1,0,1
http,aubootlegger.com,/rbcroyalbank/home/app/log.php,4,0,0,0,0,0,0,0,0.0,1,0,1
http,aubootlegger.com,/rbcroyalbank/home/app/index2.php,4,0,2,0,0,0,0,0,0.0,1,0,1
https,storage.googleapis.com,/systematic/standardbanks.co.za.html,2,0,2,0,0,0,1,0,0.0,0,0,1
https,storage.googleapis.com,/systematic/bankofamericadon.html,2,0,2,0,0,0,2,0,0.0,0,0,1
http,seeannsave.com,/wp-content/themes/twentyfifteen/covid1.0ByKillaKam/Canada/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/rbcgi3m01.php,11,0,1,0,0,0,1,0,0.0,1,0,1
http,seeannsave.com,/wp-content/themes/twentyfifteen/covid1.0ByKillaKam/Canada/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/ClientSignin.htm,11,0,1,0,0,0,1,0,0.0,1,0,1
http,wiadomosci-info.24f.eu,/,0,0,0,0,0,1,0,0,0.0,1,0,1
https,564fa11085.nxcli.net,/Nike/linkedin/source/index.php,4,0,1,1,0,0,1,0,0.0,0,0,1
